"The Shadowlands"
".\music\k4t01.imf"
896,608,1
61,66
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,0,0
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,2268,16
0,0,0
0,2268,16
0,2268,16
0,3044,74
0,3025,566
0,0,455
0,0,473
0,0,455
0,0,473
0,0,455
0,0,473
0,0,455
0,2412,473
0,2430,455
0,2448,473
