"Kyrie Eleison"
".\music\art09.imf"
0,32,1
59,40
0,0,660
0,0,678
1297,0,660
0,1838,678
0,1856,660
0,3355,678
0,0,660
0,0,678
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,1622,0
0,1640,0
0,1684,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,661
0,0,679
0,0,661
0,1838,679
0,1856,661
0,3356,679
0,0,661
0,0,679
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,1623,0
0,1640,0
0,1685,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,662
0,0,680
0,0,662
0,1838,680
0,1856,662
0,3357,680
0,0,662
0,0,680
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,1622,0
0,1640,0
0,1686,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,203
0,0,478
0,0,478
0,0,203
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,663
0,0,681
0,0,663
0,1838,678
0,1856,660
0,3358,681
0,0,663
0,0,681
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,1623,0
0,1640,0
0,1687,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,660
0,0,678
0,0,660
0,1838,678
0,1856,660
0,3355,678
0,0,660
0,0,678
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,3650,714
0,3668,696
11028,3686,714
0,1622,0
0,1640,0
0,1684,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,203
0,0,478
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,661
0,0,679
0,0,661
0,1838,679
0,1856,661
0,3356,679
0,0,661
0,0,679
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,3651,715
0,3669,697
11009,3687,715
0,1623,0
0,1640,0
0,1685,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,203
0,0,478
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,662
0,0,680
0,0,662
0,1838,680
0,1869,662
0,3357,680
0,0,662
0,0,680
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,1622,0
0,1640,0
0,1686,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,203
0,0,203
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,663
0,0,681
0,0,663
0,1852,681
0,1870,663
0,1916,681
0,0,663
0,0,681
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,1623,0
0,1640,0
0,1687,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,203
0,0,478
0,0,478
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,660
0,0,678
2917,0,660
0,1874,678
0,1892,660
0,1910,678
0,1928,660
0,0,678
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,1622,0
0,1640,0
0,1684,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,203
0,0,203
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,661
2917,0,679
0,0,661
0,1875,679
0,1893,661
0,1911,679
0,1929,661
0,0,679
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,1623,0
0,1640,0
0,1685,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,662
0,0,680
2917,0,662
0,0,680
0,1874,662
0,1892,680
0,1910,662
0,1928,680
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
0,1622,0
0,1640,0
0,1686,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,203
0,0,478
0,0,478
0,0,203
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,663
0,0,681
0,0,663
0,0,681
0,1875,663
0,1893,681
0,1911,663
0,1929,681
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
0,1623,0
0,1640,0
0,1687,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,478
0,0,203
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,660
0,0,678
0,0,660
0,0,678
0,0,660
0,1874,678
0,1892,660
0,1910,678
0,1928,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
0,0,696
0,0,714
3996,3996,696
4014,4014,714
4032,0,696
4050,0,714
4068,1622,0
4086,1640,0
0,1684,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,661
0,0,679
0,0,661
0,0,679
0,0,661
0,1875,679
0,1893,661
0,1911,679
0,1929,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
0,0,697
0,0,715
3997,0,697
2916,4015,715
4033,0,697
4051,0,715
4069,0,1622
4087,0,0
0,1685,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,203
0,0,478
0,0,203
0,0,478
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,662
0,0,680
0,0,662
0,0,680
0,0,662
0,0,680
0,1874,662
0,1892,680
0,1910,698
0,1928,716
0,0,698
0,0,716
0,0,698
0,0,716
0,0,698
0,0,716
2916,0,698
4016,4016,716
4034,0,698
4052,0,716
4070,0,1622
4088,0,0
0,1686,448
0,0,466
0,0,484
0,0,502
0,0,478
0,0,478
0,0,478
0,0,478
2919,0,478
0,0,478
0,2055,0
0,2071,0
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,2232
0,0,2250
0,0,0
0,0,663
0,0,681
0,0,663
0,0,681
0,0,663
0,0,681
0,1875,663
0,1893,681
0,1911,699
0,1929,717
0,0,699
0,0,717
0,0,699
0,0,717
0,0,699
0,0,717
3999,0,699
2916,4017,717
4035,0,699
4053,0,717
4071,0,1622
4089,0,0
0,1687,449
0,0,467
0,0,485
0,0,503
0,0,478
0,0,478
0,0,203
2919,0,478
0,0,203
0,0,478
0,2054,0
0,2072,0
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,2233
0,0,2251
0,0,0
0,0,660
0,0,678
0,0,660
0,0,678
0,0,660
0,0,678
0,0,660
0,1874,678
0,1892,696
